bikes_rented,temp,humidity,wind_speed,visibility,dew_temp,solar_rad,rainfall,snowfall
1991,28.3,41,2.6,1852,13.7,2.58,0,0
2383,28.4,43,2,1806,14.6,1.93,0,0
2451,28,46,2.3,1833,15.2,1.23,0,0
2475,27.2,48,1.4,1994,15.2,0.57,0,0
2497,25,60,2.4,1773,16.6,0.1,0,0
2435,23.7,64,1.7,1707,16.4,0,0,0
1995,22.8,69,1.7,1656,16.8,0,0,0
1615,22.1,73,1.6,1180,17,0,0,0
1394,21.5,76,1.4,1015,17,0,0,0
929,20.9,79,2,932,17.1,0,0,0
755,20.5,76,1.1,994,16.1,0,0,0
491,19.9,80,1.6,741,16.3,0,0,0
304,19.4,82,0.9,531,16.2,0,0,0
238,19,85,0.8,567,16.4,0,0,0
324,18.9,83,0.3,576,15.9,0.05,0,0
475,19.6,75,0.9,884,15,0.42,0,0
715,21.1,70,0.3,766,15.4,0.9,0,0
944,22.5,66,1.2,605,15.8,0.97,0,0
953,23,66,1.1,516,16.2,0.83,0,0
1146,23.6,63,0.7,523,16.1,0.93,0,0
1422,24.8,56,0.9,530,15.4,1.57,0,0
1563,25.7,52,1.1,639,15,1.81,0,0
1709,26.8,44,1.6,760,13.5,2.01,0,0
1979,27.3,51,2.6,598,16.2,2.4,0,0
2235,26.6,51,2.2,809,15.6,1.27,0,0
2330,25.6,58,3.3,865,16.7,0.66,0,0
2474,25,59,3.4,1324,16.4,0.54,0,0
2481,24.2,62,1.9,1225,16.4,0.39,0,0
2429,23.1,67,2.1,1060,16.6,0.03,0,0
2055,22.7,66,0.9,1069,16,0,0,0
1819,22.2,70,0.5,1056,16.4,0,0,0
1323,21.7,74,1.4,920,16.8,0,0,0
917,21.3,74,1.4,963,16.4,0,0,0
547,21,74,0.5,990,16.1,0,0,0
436,20.7,76,0.3,920,16.3,0,0,0
202,20.5,77,0.5,865,16.3,0,0,0
164,20.2,78,0.7,884,16.2,0,0,0
383,20,80,0.3,824,16.4,0,0,0
779,20,78,0.4,752,16,0.05,0,0
1590,20.6,76,0.5,786,16.2,0.3,0,0
2357,22.7,65,0.7,759,15.7,1.05,0,0
1263,24.7,59,1.1,616,16.1,1.8,0,0
822,26.1,53,0.9,554,15.7,2.14,0,0
915,27.3,45,2.4,846,14.3,2.84,0,0
988,28.4,45,2.2,649,15.3,2.92,0,0
938,29.4,42,1.7,689,15.1,3.1,0,0
997,29.8,36,2,1382,13.1,2.63,0,0
1177,30.5,34,2.8,1590,12.8,2.87,0,0
1401,30.5,34,2.9,1830,12.8,2.51,0,0
2040,29.5,36,3.7,1786,12.8,1.94,0,0
746,29.2,35,2.7,1900,12.1,1.27,0,0
1557,28.1,38,2.6,2000,12.4,0.63,0,0
2515,25.7,43,2.1,2000,12.1,0.12,0,0
1702,23.8,48,2,2000,12.1,0,0,0
1373,22.9,56,1.3,1927,13.6,0,0,0
1732,22.3,59,1.1,1892,13.8,0,0,0
1055,21.5,63,1,1740,14.1,0,0,0
766,20.9,66,0.8,1528,14.3,0,0,0
527,20.2,71,1.2,1414,14.7,0,0,0
369,19.9,69,1.4,1179,14,0,0,0
268,19.7,73,1.6,848,14.7,0,0,0
317,19.4,77,0.8,831,15.2,0,0,0
746,19.1,75,0.4,1039,14.5,0.08,0,0
1616,19.9,72,0.6,840,14.6,0.32,0,0
2430,21.1,66,1,797,14.4,0.62,0,0
1381,22.4,62,0.9,761,14.7,0.93,0,0
937,23.7,56,1.6,1074,14.3,1.34,0,0
1014,24.6,53,1.4,1472,14.3,1.67,0,0
1224,25.8,48,1.5,1487,13.9,2.31,0,0
1230,26.6,46,2.9,1482,14,2.31,0,0
1258,27.2,44,2.9,1377,13.8,2.59,0,0
1363,26.7,42,2.6,1634,12.7,1.89,0,0
1700,26.1,46,3,1728,13.5,1.55,0,0
2328,25.1,51,2.4,1714,14.2,1.15,0,0
3556,24.1,57,2.9,1301,15,0.56,0,0
2809,23.3,59,2.6,1214,14.8,0.28,0,0
2525,22.4,62,2.2,1041,14.7,0.05,0,0
2378,21.6,66,2.4,962,14.9,0,0,0
2096,20.8,71,2.1,800,15.3,0,0,0
1456,20.1,73,1.9,771,15.1,0,0,0
1030,19.7,71,2,1330,14.2,0,0,0
803,19.6,73,1.4,958,14.6,0,0,0
576,19.6,78,0.8,662,15.6,0,0,0
340,19.4,79,0.8,563,15.6,0,0,0
249,19.1,82,1.5,471,15.9,0,0,0
336,19.1,83,2,457,16.1,0,0,0
714,19.4,83,1.6,448,16.4,0.03,0,0
1629,20,77,1.7,595,15.8,0.29,0,0
2440,20.6,77,1.2,566,16.4,0.53,0,0
1401,21.1,73,2,623,16,0.43,0,0
1002,22.2,70,3.1,740,16.4,1.44,0,0
1100,23.7,56,2.4,1070,14.3,2.33,0,0
1252,25.2,53,3.3,976,14.9,3.38,0,0
1184,26.2,51,3.2,1078,15.2,3.36,0,0
1158,27.5,47,2.7,990,15.1,3.24,0,0
1266,27.9,45,3.6,1558,14.8,3.04,0,0
1600,28.2,48,3.9,1103,16.1,2.55,0,0
2289,28,50,3.2,1137,16.6,1.93,0,0
3384,27,55,3.1,1246,17.1,1.26,0,0
2741,25.6,61,2.7,1236,17.5,0.6,0,0
2519,23.3,68,3.6,895,17,0.11,0,0
2246,21.6,74,3.3,758,16.7,0,0,0
1979,20.6,78,3,684,16.6,0,0,0
1401,20.1,82,3.6,494,16.9,0,0,0
1083,20,83,2.6,547,17,0,0,0
794,20.1,82,1.2,582,16.9,0,0,0
539,20.2,82,0.9,575,17,0,0,0
394,20,83,1.7,607,17,0,0,0
215,19.6,87,1.2,465,17.3,0,0,0
308,19.4,82,2.1,677,16.2,0,0,0
709,19.5,80,1.6,709,15.9,0.04,0,0
1543,19.9,74,1.7,683,15.1,0.21,0,0
2370,21.4,65,1.9,821,14.5,1.15,0,0
1360,22.7,59,2,940,14.2,1.77,0,0
922,23.9,57,2.1,977,14.8,2.54,0,0
1066,25.5,57,1.8,943,16.3,3.01,0,0
1197,26.4,46,1.4,1103,13.8,3.26,0,0
1147,27.3,33,3.4,1921,9.6,3.42,0,0
1152,28,39,2.6,1833,12.7,3.14,0,0
1276,28.3,40,3.2,1619,13.4,2.96,0,0
1473,28.5,42,3.1,1622,14.3,2.62,0,0
2176,28.4,43,3.3,1715,14.6,2.04,0,0
3418,27.8,43,3,1933,14,1.35,0,0
2811,26.9,42,2.4,2000,12.8,0.62,0,0
2556,25.1,55,2.3,1779,15.4,0.08,0,0
2436,23.8,63,1.5,1455,16.3,0,0,0
2179,22.8,67,2.1,1042,16.3,0,0,0
1497,21.9,59,2.6,1188,13.5,0,0,0
1137,20.7,67,1.9,885,14.3,0,0,0
912,20.2,75,1.4,525,15.6,0,0,0
602,19.8,80,1.5,370,16.2,0,0,0
413,19.3,85,1.6,345,16.7,0,0,0
268,19.1,86,1.4,322,16.6,0,0,0
336,18.6,85,1,384,16,0,0,0
710,18.2,83,0.6,448,15.2,0.06,0,0
1529,18.8,66,1.1,814,12.3,0.46,0,0
2283,21.9,58,1.2,771,13.2,1.29,0,0
1284,24.2,47,1.2,822,12.1,1.94,0,0
902,26.3,34,0.9,1792,9.1,2.57,0,0
1020,28.1,35,1.3,1608,11.1,3.02,0,0
1116,29.8,28,1.3,1777,9.3,3.21,0,0
1073,30.6,26,1.2,1792,8.9,3.17,0,0
1087,31.6,25,2.3,1780,9.1,3.21,0,0
1203,31.9,23,1.8,1977,8.1,2.57,0,0
1466,30.8,31,3.8,1246,11.7,2.17,0,0
2146,30.4,28,2.9,1834,9.8,1.9,0,0
3365,29.3,27,3.4,1977,8.3,1.24,0,0
2732,27.1,32,3.5,2000,8.9,0.52,0,0
2493,25.4,31,2.5,2000,7,0.07,0,0
2251,24.2,32,1.5,2000,6.4,0,0,0
2103,23.3,32,1.1,2000,5.6,0,0,0
1648,22.9,34,1.1,1810,6.1,0,0,0
1322,22.7,36,1.5,2000,6.8,0,0,0
1073,22.5,39,1.1,2000,7.8,0,0,0
818,22.3,37,1.8,2000,6.8,0,0,0
540,22,42,0.2,1891,8.4,0,0,0
375,21.6,47,0.4,1985,9.7,0,0,0
339,21.1,48,0.3,2000,9.6,0,0,0
417,21,48,0.6,2000,9.5,0.01,0,0
622,21.3,44,0.5,1911,8.5,0.2,0,0
934,22.6,42,0.7,1887,9,0.62,0,0
1072,24.3,37,1.1,1939,8.6,1.31,0,0
1064,25.8,35,1.5,1900,9.1,1.66,0,0
1229,27.5,31,1.9,1841,8.8,2.7,0,0
1374,28.4,31,2.7,1849,9.6,2.93,0,0
1483,27.9,41,3.9,1649,13.4,2.08,0,0
1445,28,46,3.6,1401,15.2,2.88,0,0
1589,28.4,43,3.1,1337,14.6,2.65,0,0
1837,28.3,48,3.1,1232,16.2,2.41,0,0
2101,28.1,49,3.2,1117,16.3,1.62,0,0
2256,26.3,55,3.2,1119,16.5,0.64,0,0
2288,25.7,59,2.8,1083,17,0.38,0,0
2262,24.6,65,2.1,1018,17.5,0.1,0,0
2175,23.8,68,2.2,694,17.5,0,0,0
1932,23,74,2.4,473,18.1,0,0,0
1402,22.5,77,2.7,396,18.2,0,0,0
849,22,81,1.6,374,18.5,0,0,0
545,21.5,83,1.3,345,18.4,0,0,0
1254,20.9,87,1.8,222,18.6,0,0,0
644,20.6,91,0.8,194,19,0,0,0
286,20.5,90,0.8,223,18.7,0,0,0
235,20.3,87,1,251,18,0,0,0
258,20.2,87,2,255,17.9,0.01,0,0
369,20.5,82,0.8,338,17.3,0.16,0,0
561,21.3,78,0.7,351,17.3,0.51,0,0
734,23.1,68,1.9,482,16.8,1.64,0,0
763,25,60,1.5,570,16.6,2.33,0,0
870,27.1,52,2.1,557,16.3,2.82,0,0
1042,28.9,40,2.3,809,13.9,3.15,0,0
1062,30.6,31,2.7,1240,11.5,3.24,0,0
1064,31.6,34,2.9,1050,13.8,3.12,0,0
1213,31.8,31,3.4,1400,12.5,2.85,0,0
1471,31.3,32,3.2,1427,12.6,2.38,0,0
1754,30.9,34,2.5,1640,13.2,1.79,0,0
2094,29.8,35,3.3,1805,12.6,1.15,0,0
2290,27.8,41,2.7,1990,13.3,0.45,0,0
2387,26.1,49,1.9,1960,14.5,0.1,0,0
2153,24.5,71,1.7,1295,18.8,0,0,0
1801,23.9,72,0.8,1098,18.5,0,0,0
1329,23.3,75,2,890,18.6,0,0,0
962,22.9,79,0.6,715,19,0,0,0
585,22.5,80,1.1,619,18.8,0,0,0
424,22.3,80,0.8,709,18.6,0,0,0
264,22,83,0.5,684,18.9,0,0,0
199,21.8,82,0.7,702,18.5,0,0,0
338,21.5,84,0.3,569,18.6,0,0,0
785,21.3,81,0.7,604,17.8,0.05,0,0
1620,22.1,74,0.3,830,17.2,0.37,0,0
2331,23.8,66,0.9,960,17,0.74,0,0
1293,25.4,61,1,1079,17.3,1.28,0,0
878,26.4,55,0.9,901,16.6,1.16,0,0
968,27.8,46,1.3,912,15.1,1.77,0,0
1039,29.8,42,2.1,1220,15.5,2.9,0,0
1073,31.2,36,2,1022,14.3,2.91,0,0
1016,32.3,35,1.8,982,14.8,2.71,0,0
1184,32.7,31,1.7,1243,13.3,2.3,0,0
1407,32.2,39,2.8,928,16.4,1.74,0,0
2008,31.5,42,2.3,990,17,1.36,0,0
3238,30.7,43,1.6,931,16.6,0.74,0,0
2779,29.8,45,1.5,956,16.5,0.32,0,0
2456,28.8,54,1.1,964,18.5,0.09,0,0
2372,27.9,55,0.5,1083,18,0,0,0
2046,27.4,55,0.3,1001,17.5,0,0,0
1437,27.2,55,0.7,920,17.3,0,0,0
1052,26.9,61,1.5,805,18.7,0,0,0
783,26.7,50,1.8,884,15.4,0,0,0
524,26.1,51,1.7,760,15.1,0,0,0
353,25.4,50,1.1,870,14.2,0,0,0
143,24.7,49,1,1293,13.2,0,0,0
45,23.7,64,0.9,876,16.4,0,0.1,0
37,22.5,83,0.8,537,19.4,0,0.4,0
49,21.2,87,0.8,376,18.9,0.03,1.5,0
53,20.8,94,1,159,19.7,0.05,3.5,0
19,20.3,96,1.1,143,19.6,0.06,6.5,0
9,20.3,97,1,103,19.8,0.12,9.5,0
11,20.4,97,1.4,129,19.9,0.09,16,0
10,20.5,97,1.8,257,20,0.15,5,0
24,20.5,97,1.2,338,20,0.11,14.5,0
26,21,97,0.7,381,20.4,0.26,2.5,0
65,21.5,97,0.6,311,20.9,0.21,4.5,0
56,23.3,96,3.4,441,22.6,0.08,1,0
113,24,95,5,362,23.1,0.07,2,0
156,24.1,95,4.4,261,23.2,0.03,1,0
203,24.2,94,4.7,242,23.1,0.03,1.5,0
199,24.1,94,4.5,214,23,0,0.5,0
275,23.5,94,4.6,227,22.4,0,1.5,0
443,22.4,95,4.1,222,21.5,0,0,0
552,21.6,89,4.3,698,19.7,0,0,0
513,20.5,94,3.7,896,19.4,0,0,0
254,20,96,3,182,19.3,0,0.1,0
164,19.6,97,2.6,201,19.1,0,0.4,0
152,19.4,97,2.9,282,18.9,0,0,0
110,19.2,97,1,217,18.7,0,0.5,0
162,19.1,97,1.2,402,18.6,0,0,0
417,19.2,97,1.5,157,18.7,0,0,0
1084,19.3,98,1,188,18.9,0.06,0,0
1995,19.7,97,1.5,200,19.2,0.25,0,0
1238,20,96,1.6,287,19.3,0.39,0,0
862,21.4,85,1.1,596,18.7,1.34,0,0
1015,23.4,73,1.3,827,18.2,2.38,0,0
1145,24.1,73,2.2,992,18.9,2.15,0,0
1234,24.9,69,2.2,850,18.8,2.14,0,0
1243,24.7,72,2.9,720,19.3,1.45,0,0
1362,25.5,68,2.4,638,19.1,1.61,0,0
1618,25,74,2.2,578,20,0.52,0,0
2115,25.1,70,2.2,796,19.2,0.48,0,0
3172,25,69,1.5,1125,18.9,0.52,0,0
2487,24.9,70,1.8,1131,19,0.24,0,0
2274,24.2,72,1.4,833,18.8,0.03,0,0
2200,23.3,71,1.3,1145,17.7,0,0,0
1959,22.7,77,2,1099,18.4,0,0,0
980,22.3,83,2.6,490,19.2,0,0,0
561,22.2,84,1.1,482,19.3,0,0,0
1068,22.2,84,0.3,610,19.3,0,0,0
652,22.4,84,0.6,667,19.5,0,0,0
344,22.4,86,0.6,618,19.9,0,0,0
233,22.3,88,0.9,298,20.2,0,0,0
266,22.1,93,0.4,333,20.9,0,0,0
594,22,90,0.4,373,20.2,0.04,0.1,0
1391,22.7,81,0.4,866,19.2,0.4,0,0
2288,24.2,73,1,1581,19,0.96,0,0
1246,24.8,75,1.1,1418,20,0.63,0,0
826,25.3,70,0.6,1386,19.4,0.7,0,0
938,26.5,64,1.8,1806,19.1,1.3,0,0
1158,27,68,2,1863,20.5,1.3,0,0
1040,27.2,68,1.8,1575,20.7,1.1,0,0
1030,27.1,72,3,1126,21.6,0.91,0,0
1209,26.4,76,3.7,1370,21.8,1.01,0,0
766,25.2,81,3.6,961,21.6,0.5,0,0
65,22.2,92,1.2,254,20.8,0.11,4.9,0
596,20.6,97,0.7,222,20.1,0.14,21.5,0
944,20.9,97,1,1747,20.3,0.19,0,0
1039,21,96,0.1,1431,20.3,0.02,0,0
1223,21.3,94,0.3,1314,20.2,0,0,0
1239,21.6,94,1.1,766,20.5,0,0,0
931,21.7,96,0.3,293,21,0,0,0
470,21.9,95,1.9,357,21,0,0,0
460,22,96,0.1,387,21.3,0,0.1,0
345,22.2,96,0.8,269,21.5,0,0.2,0
227,22.3,96,1.2,290,21.6,0,0.1,0
133,22.1,97,0.5,152,21.5,0,1.5,0
308,21.9,97,0.2,190,21.3,0,4.5,0
883,22,97,0.9,269,21.4,0.03,0,0
2028,22.2,95,1.6,389,21.3,0.26,0,0
1195,22.9,86,1.7,538,20.4,0.76,0,0
913,24.4,76,2.1,617,19.8,1.58,0,0
956,24.8,74,1.8,644,19.8,1.41,0,0
1168,26.1,67,2.2,758,19.4,2.15,0,0
1117,26.8,65,2,732,19.6,2.37,0,0
1175,27.8,57,2.1,760,18.4,2.62,0,0
1209,28.4,63,2.8,742,20.6,2.47,0,0
1554,29,57,2.3,987,19.6,2.36,0,0
2099,28.5,60,2.6,1014,19.9,1.33,0,0
3113,28.1,60,1.9,959,19.5,1.05,0,0
2602,27.1,64,1.1,829,19.6,0.28,0,0
2339,26.2,70,1.5,792,20.2,0.12,0,0
2225,25.2,75,1.4,644,20.4,0,0,0
2103,24.2,80,1.3,500,20.5,0,0,0
1552,23.5,83,1.4,436,20.4,0,0,0
1275,23,84,1.9,375,20.1,0,0,0
1070,22.6,85,0.3,323,19.9,0,0,0
859,22.2,88,1,295,20.1,0,0,0
625,21.9,88,0.9,274,19.8,0,0,0
382,21.7,93,0.1,244,20.5,0,0,0
247,21.7,88,0.6,289,19.6,0,0,0
310,22.1,85,0.5,303,19.4,0.01,0.1,0
468,22.5,86,0.6,299,20,0.07,0,0
825,23.4,81,0.5,313,19.9,0.37,0,0
862,24.2,81,0.9,295,20.7,0.53,0,0
933,25.1,73,0.9,358,19.9,0.66,0,0
871,26.4,71,1,430,20.7,1.36,0,0
858,25.2,94,2.8,166,24.1,0.39,6.4,0
1144,25.6,87,1.7,390,23.2,0.71,3.5,0
1235,27.5,69,0.5,736,21.2,1.84,0,0
1311,27.8,71,0.9,733,22,0.93,0,0
1317,27.9,69,0.5,880,21.6,0.61,0,0
1291,27.4,75,2.3,616,22.5,0.46,0,0
306,27.5,79,0.5,1237,23.5,0.65,0.5,0
481,24.3,95,0.5,958,23.4,0.11,4,0
778,24.2,88,0.8,1276,22,0.06,0,0
1005,23.9,84,0.7,1552,21,0,0,0
1107,23.4,88,0.9,1153,21.2,0,0,0
919,22.9,92,0.6,989,21.5,0,0,0
865,22.6,88,0.2,1259,20.5,0,0,0
740,22.7,87,0.5,1072,20.4,0,0,0
586,22.7,87,0.5,1187,20.4,0,0,0
368,22.7,86,0.7,1455,20.2,0,0,0
211,22.7,85,0.7,1547,20,0,0,0
54,22.6,86,0.5,1076,20.1,0,0.1,0
60,22.3,93,0.6,1262,21.1,0.01,0.4,0
25,22.1,89,0.5,1617,20.1,0.08,0.5,0
20,22.1,93,0.5,805,20.9,0.14,1,0
9,22.1,94,0.9,624,21,0.22,1.5,0
13,21.6,97,0.5,266,21,0.13,12,0
11,21.2,97,1.2,105,20.6,0.15,18.5,0
9,21.1,97,1.2,653,20.5,0.17,7.5,0
30,21.2,97,1.1,760,20.6,0.2,3.5,0
14,21.5,97,0.7,1522,20.9,0.29,1,0
51,21.8,97,0.7,324,21.2,0.14,5.5,0
41,22.2,97,1.1,1745,21.6,0.25,1,0
25,22.4,96,0.4,1661,21.7,0.21,1.5,0
17,22.2,96,1.2,673,21.5,0.09,3.5,0
18,21.9,96,1.2,509,21.2,0.01,5.5,0
16,21.9,97,1.1,534,21.3,0,6,0
17,21.8,97,0.6,692,21.2,0,3.5,0
16,21.7,97,0.7,540,21.1,0,3.5,0
15,21.5,97,1.5,523,20.9,0,5,0
26,21.4,97,0.6,680,20.8,0,2.5,0
28,21.3,97,1,1451,20.7,0,3,0
17,21.2,97,0.8,1018,20.6,0,2,0
23,21.1,96,2.4,866,20.4,0,4.5,0
58,20.8,97,1,2000,20.3,0,4,0
28,20.7,97,0.3,2000,20.2,0,0.5,0
40,20.7,97,0.3,1262,20.2,0,1,0
126,20.7,97,0.4,1801,20.2,0,0.5,0
104,20.8,96,0.4,1627,20.1,0.11,1.5,0
128,21,97,1.3,825,20.4,0.14,3,0
27,21.4,97,0.6,563,20.8,0.27,1,0
153,21.7,97,0.5,591,21.1,0.25,8,0
218,22.4,97,1,945,21.8,0.46,0,0
304,22.6,97,0.6,367,22,0.3,0.5,0
381,23.3,96,0.3,434,22.6,0.53,0,0
619,24.2,93,1,590,22.9,0.78,0,0
839,25.2,87,0.9,601,22.8,0.88,0,0
861,25.3,87,0.6,751,22.9,0.49,0,0
832,24.9,87,1.9,1742,22.5,0.25,0,0
44,24.1,93,2.1,1118,22.8,0.23,1.5,0
61,23.5,97,0.1,1814,22.9,0.04,24,0
72,23.4,98,0.4,1038,23,0,1,0
83,23.4,98,0.3,585,23,0,2.5,0
168,23.4,98,0.3,662,23,0,0.5,0
349,23.2,98,0.2,927,22.8,0,0.5,0
354,23,98,0.1,1026,22.6,0,0,0
149,22.7,97,0.2,1808,22.1,0,0,0
600,22.6,95,0.1,1937,21.7,0.05,0,0
1308,23.5,86,0.2,1908,21,0.38,0,0
2135,24.3,83,0.5,1986,21.2,0.53,0,0
1156,25.7,76,0.8,1920,21.1,1.11,0,0
818,27.6,71,1.6,1870,21.8,2.14,0,0
906,29.2,66,1.4,1953,22.1,2.72,0,0
944,30.1,64,1.2,2000,22.5,2.54,0,0
994,31.2,54,1.3,1961,20.7,3.11,0,0
1001,31,56,1.5,2000,21.1,1.47,0,0
1069,32,54,1.2,1962,21.5,2.99,0,0
1325,31.3,52,1.2,2000,20.2,1.63,0,0
1783,32.4,50,2.2,2000,20.6,1.92,0,0
2965,32.2,57,1.8,1880,22.5,1.53,0,0
2598,30.4,62,0.9,2000,22.2,0.65,0.1,0
2398,28.8,72,0.9,2000,23.2,0.11,0,0
2264,27.8,72,0.6,2000,22.2,0,0,0
1948,26.9,78,0.6,1806,22.7,0,0,0
1365,26.4,78,0.3,2000,22.2,0,0,0
971,25.9,79,0.3,2000,21.9,0,0,0
796,25.4,79,1,2000,21.4,0,0,0
555,25.1,82,0.2,2000,21.8,0,0,0
372,24.9,83,0.2,1857,21.8,0,0,0
234,24.7,82,0.3,2000,21.4,0,0,0
316,24.2,86,0.2,2000,21.7,0,0,0
747,24,84,0.1,1969,21.1,0.05,0,0
1450,24.6,78,0.5,2000,20.5,0.33,0,0
2215,26.4,64,0.5,1909,19,1.33,0,0
1191,27.4,68,0.5,1941,20.9,1.31,0,0
831,28.5,65,1.5,1519,21.2,1.74,0,0
941,30,60,2.3,1861,21.3,2.61,0,0
1021,30.5,58,2.5,1741,21.2,2.26,0,0
1007,31,60,2.6,1657,22.3,2.75,0,0
1005,31.3,58,3,1479,22,2.46,0,0
1038,31.1,57,3.7,1912,21.5,2.03,0,0
1306,31.6,57,2.7,1882,22,2.19,0,0
1856,31.2,56,3.4,1943,21.3,1.82,0,0
3080,30,60,2.5,1933,21.3,0.99,0,0
2637,28.2,64,2.8,1978,20.7,0.5,0,0
2415,27.1,67,2.9,1949,20.4,0.06,0,0
2274,26.2,70,2.2,1908,20.2,0,0,0
2091,25.1,73,2.5,1808,19.9,0,0,0
1432,24.7,74,1.4,1596,19.7,0,0,0
1078,24.2,77,1.8,1365,19.9,0,0,0
846,23.9,79,1.7,1121,20,0,0,0
568,23.6,80,1.5,879,19.9,0,0,0
376,23.5,81,0.9,878,20,0,0,0
267,23.5,80,0.4,924,19.8,0,0,0
326,23.5,80,0.3,838,19.8,0,0,0
438,23.5,80,0.3,768,19.8,0,0,0
828,23.5,90,0.5,445,21.7,0.05,0.5,0
1836,23.6,93,0.9,308,22.3,0.21,0,0
1112,24.2,84,0.9,632,21.3,0.49,0,0
827,25.6,75,1.1,1028,20.8,1.22,0,0
890,26.3,71,1.1,1340,20.6,0.86,0,0
996,27,68,1.1,1744,20.5,1.2,0,0
929,28.1,67,1.1,1772,21.3,1.43,0,0
933,28.3,67,3,1242,21.5,1.73,0,0
1011,28.8,66,0.9,1806,21.8,1.55,0,0
1105,28.2,71,1.7,2000,22.4,0.96,0,0
1381,27.3,76,0.9,1971,22.6,0.52,0,0
2594,26.8,71,1.2,2000,21,0.21,0,0
2309,26.7,69,1.4,2000,20.5,0.36,0,0
2122,25.8,68,1.4,2000,19.4,0.09,0,0
2063,25.2,67,1.5,2000,18.6,0,0,0
1941,24.4,67,1.6,2000,17.8,0,0,0
1406,23.9,66,1.5,2000,17.1,0,0,0
1075,23.5,65,1.9,2000,16.5,0,0,0
839,23.1,66,1.6,2000,16.3,0,0,0
558,22.8,65,1.8,2000,15.8,0,0,0
403,22.6,66,1.5,2000,15.9,0,0,0
273,22.6,66,0.9,2000,15.9,0,0,0
311,22.5,66,1.5,2000,15.8,0,0,0
723,22.4,65,1.6,2000,15.4,0.01,0,0
1449,22.6,63,1.3,2000,15.1,0.21,0,0
2273,23.2,60,1.7,2000,14.9,0.58,0,0
1318,23.3,61,1.7,2000,15.3,0.8,0,0
998,23.7,59,1.7,2000,15.2,0.89,0,0
1024,23.9,59,2.1,2000,15.3,1.08,0,0
1216,25.7,57,1.9,2000,16.5,2.32,0,0
1210,26.2,53,2.1,2000,15.8,2.23,0,0
1209,27,52,2.1,2000,16.2,2.51,0,0
1346,26.9,51,2,2000,15.9,1.95,0,0
1635,26.6,54,2.3,2000,16.5,1.24,0,0
2282,26.6,52,2.2,2000,15.9,1.02,0,0
3196,25.9,52,2.1,2000,15.2,0.57,0,0
2557,25,52,2.2,2000,14.4,0.37,0,0
2223,23.8,55,2.3,2000,14.2,0.05,0,0
2183,23.1,54,2.1,2000,13.2,0,0,0
1917,22.5,54,2.1,2000,12.7,0,0,0
1458,22,55,1.7,2000,12.5,0,0,0
1191,21.5,56,1.8,2000,12.3,0,0,0
1079,21.1,57,2,2000,12.2,0,0,0
760,20.7,58,1.5,2000,12.1,0,0,0
545,20.4,59,1,2000,12.1,0,0,0
331,20,63,1.8,2000,12.7,0,0,0
273,19.8,63,1.4,2000,12.5,0,0,0
396,19.5,61,1.5,2000,11.7,0.03,0,0
567,19.6,57,1.6,2000,10.8,0.42,0,0
832,21.2,52,1.6,1998,10.9,1.2,0,0
1009,22.6,51,1.7,2000,11.9,1.87,0,0
1050,24,49,1.7,2000,12.6,2.48,0,0
1129,25,48,1.5,1986,13.2,2.95,0,0
1328,26.4,47,1.7,2000,14.1,3.26,0,0
1399,27.5,43,2,2000,13.7,3.41,0,0
1430,28.3,43,1.6,1941,14.5,3.33,0,0
1579,28.7,42,1.3,2000,14.5,2.98,0,0
1764,28.9,44,1.6,1998,15.4,2.2,0,0
2020,28.9,45,1.4,2000,15.7,1.89,0,0
2238,27.8,48,1.2,2000,15.7,0.91,0,0
2352,26.1,51,1.4,2000,15.1,0.32,0,0
2232,24.6,51,1.7,2000,13.7,0.07,0,0
2235,23.4,52,1.4,2000,12.9,0,0,0
1921,22.6,51,1.7,2000,11.9,0,0,0
1416,21.7,51,1.7,2000,11.1,0,0,0
1208,20.7,51,1.7,2000,10.1,0,0,0
946,19.9,52,1.6,2000,9.7,0,0,0
648,19.3,54,1.4,2000,9.7,0,0,0
460,18.8,56,1.2,2000,9.8,0,0,0
277,18.4,57,1.1,2000,9.7,0,0,0
253,18.1,57,1.4,2000,9.4,0,0,0
267,17.8,58,1.1,2000,9.4,0.04,0,0
410,18.2,54,1.2,2000,8.7,0.42,0,0
684,19.1,53,1.7,1952,9.2,0.8,0,0
787,20.8,51,1.5,1973,10.2,1.65,0,0
867,22.5,48,1.6,1940,10.9,2.33,0,0
1053,23.8,47,2.1,2000,11.8,2.59,0,0
1237,25,46,1.9,1943,12.5,2.93,0,0
1442,26.1,45,1.8,2000,13.2,3.33,0,0
1517,27.1,41,1.4,1941,12.7,3.24,0,0
1693,27.6,37,1.9,2000,11.5,2.58,0,0
2070,27.9,39,1.2,2000,12.6,2.16,0,0
2266,27.4,44,1.7,2000,14,1.17,0,0
2351,26.7,48,1,2000,14.7,0.53,0,0
2272,26.3,51,1.7,2000,15.3,0.18,0,0
2348,25.7,53,1.3,2000,15.3,0.03,0,0
2055,25.3,55,1.4,2000,15.6,0,0,0
1717,25,57,1,2000,15.8,0,0,0
1252,24.6,60,2.6,2000,16.3,0,0,0
900,24.2,61,1.7,2000,16.1,0,0,0
554,23.7,64,0.8,2000,16.4,0,0,0
387,22.7,63,0.9,2000,15.2,0,0,0
285,21.9,63,1.3,2000,14.5,0,0,0
206,21.4,63,1.5,2000,14,0,0,0
301,21.1,64,1.5,2000,14,0,0,0
